LON,LAT,EDO,CLAVE,ESTACION,mar-14
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",0
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",0
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",0
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",0
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",0
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",0.4
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",0.3
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",0.03
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",0
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",0
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",0
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",0
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",41.25
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",77.52
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",27.35
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",32.33
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",25.47
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",18.12
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",18.93
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",24.25
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",32.31
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",40
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",24.03
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",46.5
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",46.22
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",30.7
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",30.2
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",21.06
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",16.66
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",24.83
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",74.02
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",30.52
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",23.01
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",8.52
-100.240278,25.856944,NL,RADIOSONDEOMTY,"Radiosondeo, Monterrey N.L. SGT*",31.5
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",21.51
-100.308333,25.7325,NL,TOPOCHICO,"Topo Chico Monterrey, N.L. SGT*",25
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",46
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",3.51
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",11
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",5
-96.74,17.164167,OAX,BJUAREZ,"Benito Juárez, Oax. SMN*",4
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",35.45
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",0
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",44.8
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",27.82
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",0
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de León, Oax.",16.1
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",3.5
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",23.9
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",61.51
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",1
-95.033333,16.433333,OAX,JUCOX,"Juchitán, Oax.",0
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",1.5
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",29.2
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",18.21
-97.249167,17.436667,OAX,NOCHISTLAN,"Nochixtlán, Oax. SMN*",1.52
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",5.9
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",9.6
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",28
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",21.14
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",3.7
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",78.7
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",0
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",7
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",73
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",12.8
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",83.64
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",12.6
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",0
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",33.16
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",79.81
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",0
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",72.94
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",6.2
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",63.34
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",3.6
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",37.24
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",27.52
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",0
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",8.03
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",37.3
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",46
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",9.9
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",21.51
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",170.53
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",8.23
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",11
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",5
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",23.81
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",5.7
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",33.6
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",4.32
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",38.21
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",1.51
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",13.9
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",396.84
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",1.51
-98.404722,18.187222,PUE,ELFRAILECFE,"El Fraile, Pue. CFE*",3.4
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",1
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",5.02
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",86.45
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",10.3
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",17.52
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",1
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",24.51
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",11.21
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",117.93
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",54.5
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",24.03
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",16
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",0.02
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",63.7
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",12.5
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",45.8
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",283.9
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",9.21
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",6.04
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",206.95
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",12.6
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",192.29
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",211
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",10.1
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",4.3
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",0.01
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",27.12
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",60
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",95
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",89
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",24.5
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",75.36
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",97.82
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",23.8
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",85.04
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",73.3
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",91.05
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",66.8
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",0
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",1.51
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",17.62
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",1.51
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",1.31
-100.283056,20.389444,QRO,HUIQT,"Huimilpan, Qro. SMN*",11.16
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",15.5
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",14.7
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",2
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",16.52
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",0.07
-99.169167,21.499167,QRO,SGORDAI,"Sierra Gorda 1, Qro. SMN*",54
-100,20.3625,QRO,SJSQT,"San José, Qro.",7.5
-87.835556,18.28,QROO,AXCALAK,"Arrecifes Xcalak, Q. Roo SMN*",26.8
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",67.7
-88.3275,18.500556,QROO,CHETUMALob,"Observatorio de Chetumal, Q. Roo SMN*",42.8
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",63.99
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",89.02
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo SMN*",47.23
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",19.1
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",20.32
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",38.5
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",0
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",0
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",0
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",1
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",0
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",10
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",38.5
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",0.1
-107.35,24.316667,SIN,DRDSI,"El Dorado, Sin.",0.01
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",3.5
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",9.5
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",17
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",17
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",9
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",3.5
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",0
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",10.5
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",1
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",0
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",0
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",3.5
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",3.5
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",0
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",29
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",29
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0.3
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",0
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",0
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",0
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",12
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",0
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",6.01
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",1
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",10.65
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",0.7
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",10
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",2.4
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",1
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",5
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",0
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",0
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",0.6
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",0
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",0
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",31.8
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",51.2
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",21
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",22
-100.283056,22.431667,SLP,CTSSL,"Cerritos, S.L.P.",49.5
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",35.1
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",6.32
-98.5575,21.965833,SLP,LASADJUNTASGN,"Las Adjuntas, S.L.P. SGT*",31.8
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",1.02
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",12.3
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",26.02
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",89.1
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",31.8
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",6.3
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",17.6
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",56.6
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",80.2
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",6.8
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",10
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",6.2
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",31.11
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",40
-100.548333,21.629444,SLP,TIESL,"La Muñeca, S.L.P.",5.7
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",43.2
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",4.2
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",10
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",34.9
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",0
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",0.2
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",13.6
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",0
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",9
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",8.5
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",6.5
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",4
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",25.5
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",2
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",11.5
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",0
-109.904444,27.776667,SON,CHCSO,"Chiculi, Son.",0.01
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",48.5
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",26
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",2.3
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y Prolongación Doce, Son.",3
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y Prolongación Seis, Son.",0
-109.636944,27.244167,SON,CRCSO,"Cárcamo, Son.",0
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",6
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",0
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0
-109.629167,26.906944,SON,ETCSO,"Etchojoa, Son.",40
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",0
-110.93,29.078333,SON,HERMOSILLOob,"Observatorio de Hermosillo, Son. SMN*",0
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",0.01
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",0.2
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",0.01
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",20
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",60
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",25
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0
-109.701944,26.801944,SON,JPRSO,"Júpare, Son.",16
-109.6,27.1,SON,K10SO,"km 108 de Canal Alto, Son.",20
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",0.01
-109.9,27.78,SON,K20SO,"km 20, Son.",40
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",4
-109.346111,27.227778,SON,K38SO,"km 38, Son.",3
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",9
-109.845,27.436389,SON,K58SO,"km 58 de Canal Alto, Son.",1
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",2
-109.6,27.1,SON,K81SO,"km 81 de Canal Alto, Son.",0
-109.933333,27.483333,SON,K91SO,"km 91 de Canal Alto, Son.",3
-112.873056,30.786944,SON,LATSO,"La Té, Son.",8
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",7.7
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",0
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",10
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",9.2
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",44.8
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",0
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",12
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",0
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",0.01
-109.930278,27.598333,SON,PFDSO,"Porfirio Díaz, Son.",9
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",0.01
-109.086111,29.419722,SON,PNACORICFE,"Paso Nácori, Son. CFE*",27
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",0
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",0
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",38
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",2.5
-110.570556,29.710556,SON,RAYSO,"Rayón, Son.",6
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",0
-109.571667,26.878889,SON,SE2SO,"Sebampo, Son.",0.01
-110.246944,27.413056,SON,SI2SO,"San Ignacio, Son.",25
-110.348333,28.713333,SON,SJPSO,"San José de Pimas, Son.",1
-109.453333,26.918333,SON,SNHSO,"Sinahuiza, Son.",10
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",20
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",16
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",11.7
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",3.6
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",0
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",1.5
-109.841944,27.125556,SON,VJZSO,"Villa Juárez, Son.",0.01
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",0
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",91.9
-91.491944,17.425556,TAB,BOCADELCERRO,"Boca del Cerro, Tab. SGT*",83.3
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",19
-91.229167,17.289722,TAB,CUSUMACINTA,"Cañón Usumacinta, Tab. SMN*",33.2
-91.785278,17.857222,TAB,EMILIANOZAPATA,"Emiliano Zapata, Tab. SGT*",29.6
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",78.5
-91.75,17.75,TAB,EZATB,"Emiliano Zapata, Tab.",25.4
-93,17.975,TAB,GONTB,"González, Tab.",48
-93.066667,17.966667,TAB,GONZALEZ,"González, Tab. SGT*",43.2
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",71.7
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",34.5
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",213.2
-93.33,18.42,TAB,PARAISO,"Paraíso, Tab. SMN*",15.5
-92.646389,18.406389,TAB,PCENTLA,"Pantanos de Centla, Tab. SMN*",34
-93.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",54.8
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",70.2
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",280.4
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",23.6
-93.861944,18.295,TAB,SANCHEZMAG,"Sánchez Magallanes, Tab. SGT*",42.2
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",8.5
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",119.9
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",140.7
-98.39,24.065556,TAMP,ABSTP,"Abasolo, Tamps.",48.81
-97.925556,22.3875,TAMP,ALTAMIRAob,"Observatorio de Altamira, Tamps. SMN*",24
-97.926944,22.386111,TAMP,BALTP,"Bombas Altamira, Tamps.",23.31
-99.123056,24.080556,TAMP,BR1TP,"El Barretal Uno, Tamps.",154.02
-99.215,24.1025,TAMP,BRRTP,"El Barretal, Tamps.",119.42
-98.5975,26.238056,TAMP,CDOTP,"S J 2 18 Ciudad Díaz Ordaz, Tamps.",66.93
-98.983056,22.744444,TAMP,CIUDADMANTE,"Ciudad Mante, Tamps. SMN*",24.5
-98.8,26.25,TAMP,CMGTP,"S J 2 11 Camargo, Tamps.",27.84
-99.148611,26.430556,TAMP,CMRTP,"Mier, Tamps.",23.83
-97.817778,25.966389,TAMP,CONTP,"Control, Tamps.",37.21
-98.935833,23.939167,TAMP,CORTP,"Corona, Tamps.",101.25
-99.166667,23.716667,TAMP,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",61.53
-99.1875,23.730278,TAMP,CVTTP,"Ciudad Victoria, Tamps.",56.02
-99.078611,23.384444,TAMP,ENNTP,"La Encantada, Tamps.",30
-98.691667,22.605,TAMP,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",14.2
-98.159167,24.841944,TAMP,FDOTP,"San Fernando, Tamps.",59.5
-99.170556,26.560278,TAMP,FLCTP,"Internacional Falcón, Tamps.",19
-99.233611,26.408889,TAMP,LBLTP,"Derivadora Las Blancas, Tamps.",21.12
-99.120556,22.852778,TAMP,LSRTP,"La Servilleta, Tamps.",20.8
-99.551944,24.567778,TAMP,MAGTP,"Magueyes, Tamps.",72.21
-97.433333,25.833333,TAMP,MATTP,"Matamoros, Tamps.",52.42
-97.844167,22.283889,TAMP,MDRTP,"Madero, Tamps.",26.2
-99.040833,26.374167,TAMP,MGATP,"S J 1 2 Miguel Alemán, Tamps.",35.43
-98.705556,22.795833,TAMP,MGSTP,"Magiscatzín Dos, Tamps.",26.2
